instance,m,rank,lp_obj,rho,position,aircraft_j
airland12,2,3,1783.650000,1,79,160
airland12,2,3,1783.650000,1,80,158
airland12,2,3,1783.650000,1,81,161
airland12,2,3,1783.650000,1,82,162
airland12,2,3,1783.650000,1,83,171
airland12,2,3,1783.650000,1,84,166
airland12,2,3,1783.650000,1,85,170
airland12,2,3,1783.650000,1,86,174
airland12,2,3,1783.650000,1,87,176
airland12,2,3,1783.650000,1,88,177
airland12,2,3,1783.650000,1,89,183
airland12,2,3,1783.650000,1,90,182
airland12,2,3,1783.650000,1,91,184
airland12,2,3,1783.650000,1,92,187
airland12,2,3,1783.650000,1,93,188
airland12,2,3,1783.650000,1,94,193
airland12,2,3,1783.650000,1,95,192
airland12,2,3,1783.650000,1,96,194
airland12,2,3,1783.650000,1,97,196
airland12,2,3,1783.650000,1,98,199
airland12,2,3,1783.650000,1,99,202
airland12,2,3,1783.650000,1,100,205
airland12,2,3,1783.650000,1,101,204
airland12,2,3,1783.650000,1,102,207
airland12,2,3,1783.650000,1,103,212
airland12,2,3,1783.650000,1,104,213
airland12,2,3,1783.650000,1,105,216
airland12,2,3,1783.650000,1,106,215
airland12,2,3,1783.650000,1,107,217
airland12,2,3,1783.650000,1,108,219
airland12,2,3,1783.650000,1,109,220
airland12,2,3,1783.650000,1,110,224
airland12,2,3,1783.650000,1,111,223
airland12,2,3,1783.650000,1,112,228
airland12,2,3,1783.650000,1,113,227
airland12,2,3,1783.650000,1,114,229
airland12,2,3,1783.650000,1,115,235
airland12,2,3,1783.650000,1,116,237
airland12,2,3,1783.650000,1,117,236
airland12,2,3,1783.650000,1,118,233
airland12,2,3,1783.650000,1,119,239
airland12,2,3,1783.650000,1,120,246
airland12,2,3,1783.650000,1,121,242
airland12,2,3,1783.650000,1,122,244
airland12,2,3,1783.650000,1,123,245
airland12,2,3,1783.650000,2,1,1
airland12,2,3,1783.650000,2,2,2
airland12,2,3,1783.650000,2,3,5
airland12,2,3,1783.650000,2,4,7
airland12,2,3,1783.650000,2,5,8
airland12,2,3,1783.650000,2,6,9
airland12,2,3,1783.650000,2,7,11
airland12,2,3,1783.650000,2,8,16
airland12,2,3,1783.650000,2,9,18
airland12,2,3,1783.650000,2,10,19
airland12,2,3,1783.650000,2,11,24
airland12,2,3,1783.650000,2,12,22
airland12,2,3,1783.650000,2,13,26
airland12,2,3,1783.650000,2,14,27
airland12,2,3,1783.650000,2,15,30
airland12,2,3,1783.650000,2,16,32
airland12,2,3,1783.650000,2,17,33
airland12,2,3,1783.650000,2,18,36
airland12,2,3,1783.650000,2,19,35
airland12,2,3,1783.650000,2,20,34
airland12,2,3,1783.650000,2,21,38
airland12,2,3,1783.650000,2,22,42
airland12,2,3,1783.650000,2,23,44
airland12,2,3,1783.650000,2,24,41
airland12,2,3,1783.650000,2,25,46
airland12,2,3,1783.650000,2,26,49
airland12,2,3,1783.650000,2,27,45
airland12,2,3,1783.650000,2,28,47
airland12,2,3,1783.650000,2,29,56
airland12,2,3,1783.650000,2,30,59
airland12,2,3,1783.650000,2,31,61
airland12,2,3,1783.650000,2,32,67
airland12,2,3,1783.650000,2,33,65
airland12,2,3,1783.650000,2,34,69
airland12,2,3,1783.650000,2,35,68
airland12,2,3,1783.650000,2,36,70
airland12,2,3,1783.650000,2,37,72
airland12,2,3,1783.650000,2,38,74
airland12,2,3,1783.650000,2,39,77
airland12,2,3,1783.650000,2,40,79
airland12,2,3,1783.650000,2,41,82
airland12,2,3,1783.650000,2,42,83
airland12,2,3,1783.650000,2,43,87
airland12,2,3,1783.650000,2,44,85
airland12,2,3,1783.650000,2,45,88
airland12,2,3,1783.650000,2,46,90
airland12,2,3,1783.650000,2,47,93
airland12,2,3,1783.650000,2,48,96
airland12,2,3,1783.650000,2,49,98
airland12,2,3,1783.650000,2,50,94
airland12,2,3,1783.650000,2,51,97
airland12,2,3,1783.650000,2,52,95
airland12,2,3,1783.650000,2,53,102
airland12,2,3,1783.650000,2,54,103
airland12,2,3,1783.650000,2,55,107
airland12,2,3,1783.650000,2,56,105
airland12,2,3,1783.650000,2,57,108
airland12,2,3,1783.650000,2,58,113
airland12,2,3,1783.650000,2,59,115
airland12,2,3,1783.650000,2,60,112
airland12,2,3,1783.650000,2,61,114
airland12,2,3,1783.650000,2,62,118
airland12,2,3,1783.650000,2,63,119
airland12,2,3,1783.650000,2,64,121
airland12,2,3,1783.650000,2,65,123
airland12,2,3,1783.650000,2,66,125
airland12,2,3,1783.650000,2,67,124
airland12,2,3,1783.650000,2,68,131
airland12,2,3,1783.650000,2,69,132
airland12,2,3,1783.650000,2,70,135
airland12,2,3,1783.650000,2,71,134
airland12,2,3,1783.650000,2,72,139
airland12,2,3,1783.650000,2,73,140
airland12,2,3,1783.650000,2,74,137
airland12,2,3,1783.650000,2,75,144
airland12,2,3,1783.650000,2,76,147
airland12,2,3,1783.650000,2,77,150
airland12,2,3,1783.650000,2,78,154
airland12,2,3,1783.650000,2,79,152
airland12,2,3,1783.650000,2,80,156
airland12,2,3,1783.650000,2,81,159
airland12,2,3,1783.650000,2,82,163
airland12,2,3,1783.650000,2,83,167
airland12,2,3,1783.650000,2,84,165
airland12,2,3,1783.650000,2,85,164
airland12,2,3,1783.650000,2,86,169
airland12,2,3,1783.650000,2,87,168
airland12,2,3,1783.650000,2,88,172
airland12,2,3,1783.650000,2,89,173
airland12,2,3,1783.650000,2,90,175
airland12,2,3,1783.650000,2,91,178
airland12,2,3,1783.650000,2,92,179
airland12,2,3,1783.650000,2,93,181
airland12,2,3,1783.650000,2,94,180
airland12,2,3,1783.650000,2,95,185
airland12,2,3,1783.650000,2,96,186
airland12,2,3,1783.650000,2,97,189
airland12,2,3,1783.650000,2,98,191
airland12,2,3,1783.650000,2,99,195
airland12,2,3,1783.650000,2,100,190
airland12,2,3,1783.650000,2,101,197
airland12,2,3,1783.650000,2,102,198
airland12,2,3,1783.650000,2,103,203
airland12,2,3,1783.650000,2,104,200
airland12,2,3,1783.650000,2,105,201
airland12,2,3,1783.650000,2,106,206
airland12,2,3,1783.650000,2,107,208
airland12,2,3,1783.650000,2,108,209
airland12,2,3,1783.650000,2,109,210
airland12,2,3,1783.650000,2,110,211
airland12,2,3,1783.650000,2,111,214
airland12,2,3,1783.650000,2,112,218
airland12,2,3,1783.650000,2,113,221
airland12,2,3,1783.650000,2,114,225
airland12,2,3,1783.650000,2,115,222
airland12,2,3,1783.650000,2,116,232
airland12,2,3,1783.650000,2,117,226
airland12,2,3,1783.650000,2,118,231
airland12,2,3,1783.650000,2,119,234
airland12,2,3,1783.650000,2,120,230
airland12,2,3,1783.650000,2,121,238
airland12,2,3,1783.650000,2,122,240
airland12,2,3,1783.650000,2,123,243
airland12,2,3,1783.650000,2,124,241
airland12,2,3,1783.650000,2,125,248
airland12,2,3,1783.650000,2,126,247
airland12,2,3,1783.650000,2,127,249
airland12,2,4,1811.870000,1,1,0
airland12,2,4,1811.870000,1,2,3
airland12,2,4,1811.870000,1,3,4
airland12,2,4,1811.870000,1,4,6
airland12,2,4,1811.870000,1,5,8
airland12,2,4,1811.870000,1,6,9
airland12,2,4,1811.870000,1,7,11
airland12,2,4,1811.870000,1,8,16
airland12,2,4,1811.870000,1,9,15
airland12,2,4,1811.870000,1,10,21
airland12,2,4,1811.870000,1,11,19
airland12,2,4,1811.870000,1,12,24
airland12,2,4,1811.870000,1,13,25
airland12,2,4,1811.870000,1,14,28
airland12,2,4,1811.870000,1,15,29
airland12,2,4,1811.870000,1,16,31
airland12,2,4,1811.870000,1,17,40
airland12,2,4,1811.870000,1,18,37
airland12,2,4,1811.870000,1,19,39
airland12,2,4,1811.870000,1,20,46
airland12,2,4,1811.870000,1,21,49
airland12,2,4,1811.870000,1,22,50
airland12,2,4,1811.870000,1,23,48
airland12,2,4,1811.870000,1,24,52
airland12,2,4,1811.870000,1,25,53
airland12,2,4,1811.870000,1,26,54
airland12,2,4,1811.870000,1,27,55
airland12,2,4,1811.870000,1,28,58
airland12,2,4,1811.870000,1,29,60
airland12,2,4,1811.870000,1,30,62
airland12,2,4,1811.870000,1,31,67
airland12,2,4,1811.870000,1,32,63
airland12,2,4,1811.870000,1,33,66
airland12,2,4,1811.870000,1,34,72
airland12,2,4,1811.870000,1,35,76
airland12,2,4,1811.870000,1,36,74
airland12,2,4,1811.870000,1,37,77
airland12,2,4,1811.870000,1,38,80
airland12,2,4,1811.870000,1,39,87
airland12,2,4,1811.870000,1,40,84
airland12,2,4,1811.870000,1,41,88
airland12,2,4,1811.870000,1,42,90
airland12,2,4,1811.870000,1,43,93
airland12,2,4,1811.870000,1,44,96
airland12,2,4,1811.870000,1,45,98
airland12,2,4,1811.870000,1,46,94
airland12,2,4,1811.870000,1,47,97
airland12,2,4,1811.870000,1,48,99
airland12,2,4,1811.870000,1,49,101
airland12,2,4,1811.870000,1,50,103
airland12,2,4,1811.870000,1,51,106
airland12,2,4,1811.870000,1,52,104
airland12,2,4,1811.870000,1,53,108
airland12,2,4,1811.870000,1,54,110
airland12,2,4,1811.870000,1,55,113
airland12,2,4,1811.870000,1,56,115
airland12,2,4,1811.870000,1,57,112
airland12,2,4,1811.870000,1,58,116
airland12,2,4,1811.870000,1,59,118
airland12,2,4,1811.870000,1,60,120
airland12,2,4,1811.870000,1,61,122
airland12,2,4,1811.870000,1,62,127
airland12,2,4,1811.870000,1,63,126
airland12,2,4,1811.870000,1,64,131
airland12,2,4,1811.870000,1,65,132
airland12,2,4,1811.870000,1,66,135
airland12,2,4,1811.870000,1,67,133
airland12,2,4,1811.870000,1,68,138
airland12,2,4,1811.870000,1,69,139
airland12,2,4,1811.870000,1,70,140
airland12,2,4,1811.870000,1,71,143
airland12,2,4,1811.870000,1,72,144
airland12,2,4,1811.870000,1,73,142
airland12,2,4,1811.870000,1,74,145
airland12,2,4,1811.870000,1,75,150
airland12,2,4,1811.870000,1,76,153
airland12,2,4,1811.870000,1,77,155
airland12,2,4,1811.870000,1,78,156
airland12,2,4,1811.870000,1,79,160
airland12,2,4,1811.870000,1,80,158
airland12,2,4,1811.870000,1,81,161
airland12,2,4,1811.870000,1,82,162
airland12,2,4,1811.870000,1,83,171
airland12,2,4,1811.870000,1,84,166
airland12,2,4,1811.870000,1,85,170
airland12,2,4,1811.870000,1,86,176
airland12,2,4,1811.870000,1,87,177
airland12,2,4,1811.870000,1,88,181
airland12,2,4,1811.870000,1,89,180
airland12,2,4,1811.870000,1,90,184
airland12,2,4,1811.870000,1,91,186
airland12,2,4,1811.870000,1,92,191
airland12,2,4,1811.870000,1,93,195
airland12,2,4,1811.870000,1,94,190
airland12,2,4,1811.870000,1,95,197
airland12,2,4,1811.870000,1,96,198
airland12,2,4,1811.870000,1,97,202
airland12,2,4,1811.870000,1,98,205
airland12,2,4,1811.870000,1,99,204
airland12,2,4,1811.870000,1,100,207
airland12,2,4,1811.870000,1,101,210
airland12,2,4,1811.870000,1,102,211
airland12,2,4,1811.870000,1,103,214
airland12,2,4,1811.870000,1,104,216
airland12,2,4,1811.870000,1,105,215
airland12,2,4,1811.870000,1,106,217
airland12,2,4,1811.870000,1,107,219
airland12,2,4,1811.870000,1,108,221
airland12,2,4,1811.870000,1,109,223
airland12,2,4,1811.870000,1,110,222
airland12,2,4,1811.870000,1,111,232
airland12,2,4,1811.870000,1,112,226
airland12,2,4,1811.870000,1,113,237
airland12,2,4,1811.870000,1,114,236
airland12,2,4,1811.870000,1,115,233
airland12,2,4,1811.870000,1,116,239
airland12,2,4,1811.870000,1,117,246
airland12,2,4,1811.870000,1,118,242
airland12,2,4,1811.870000,1,119,244
airland12,2,4,1811.870000,1,120,247
airland12,2,4,1811.870000,1,121,249
airland12,2,4,1811.870000,2,1,1
airland12,2,4,1811.870000,2,2,2
airland12,2,4,1811.870000,2,3,5
airland12,2,4,1811.870000,2,4,7
airland12,2,4,1811.870000,2,5,10
airland12,2,4,1811.870000,2,6,12
airland12,2,4,1811.870000,2,7,13
airland12,2,4,1811.870000,2,8,14
airland12,2,4,1811.870000,2,9,17
airland12,2,4,1811.870000,2,10,18
airland12,2,4,1811.870000,2,11,20
airland12,2,4,1811.870000,2,12,23
airland12,2,4,1811.870000,2,13,22
airland12,2,4,1811.870000,2,14,26
airland12,2,4,1811.870000,2,15,27
airland12,2,4,1811.870000,2,16,30
airland12,2,4,1811.870000,2,17,32
airland12,2,4,1811.870000,2,18,33
airland12,2,4,1811.870000,2,19,36
airland12,2,4,1811.870000,2,20,35
airland12,2,4,1811.870000,2,21,34
airland12,2,4,1811.870000,2,22,38
airland12,2,4,1811.870000,2,23,42
airland12,2,4,1811.870000,2,24,44
airland12,2,4,1811.870000,2,25,41
airland12,2,4,1811.870000,2,26,43
airland12,2,4,1811.870000,2,27,51
airland12,2,4,1811.870000,2,28,45
airland12,2,4,1811.870000,2,29,47
airland12,2,4,1811.870000,2,30,57
airland12,2,4,1811.870000,2,31,56
airland12,2,4,1811.870000,2,32,59
airland12,2,4,1811.870000,2,33,61
airland12,2,4,1811.870000,2,34,64
airland12,2,4,1811.870000,2,35,65
airland12,2,4,1811.870000,2,36,69
airland12,2,4,1811.870000,2,37,68
airland12,2,4,1811.870000,2,38,70
airland12,2,4,1811.870000,2,39,71
airland12,2,4,1811.870000,2,40,73
airland12,2,4,1811.870000,2,41,78
airland12,2,4,1811.870000,2,42,75
airland12,2,4,1811.870000,2,43,79
airland12,2,4,1811.870000,2,44,82
airland12,2,4,1811.870000,2,45,83
airland12,2,4,1811.870000,2,46,81
airland12,2,4,1811.870000,2,47,86
airland12,2,4,1811.870000,2,48,85
airland12,2,4,1811.870000,2,49,91
airland12,2,4,1811.870000,2,50,89
airland12,2,4,1811.870000,2,51,92
airland12,2,4,1811.870000,2,52,100
airland12,2,4,1811.870000,2,53,95
airland12,2,4,1811.870000,2,54,102
airland12,2,4,1811.870000,2,55,107
airland12,2,4,1811.870000,2,56,105
airland12,2,4,1811.870000,2,57,109
airland12,2,4,1811.870000,2,58,111
airland12,2,4,1811.870000,2,59,114
airland12,2,4,1811.870000,2,60,117
airland12,2,4,1811.870000,2,61,119
airland12,2,4,1811.870000,2,62,121
airland12,2,4,1811.870000,2,63,123
airland12,2,4,1811.870000,2,64,125
airland12,2,4,1811.870000,2,65,124
airland12,2,4,1811.870000,2,66,130
airland12,2,4,1811.870000,2,67,128
airland12,2,4,1811.870000,2,68,129
airland12,2,4,1811.870000,2,69,134
airland12,2,4,1811.870000,2,70,136
airland12,2,4,1811.870000,2,71,141
airland12,2,4,1811.870000,2,72,137
airland12,2,4,1811.870000,2,73,146
airland12,2,4,1811.870000,2,74,147
airland12,2,4,1811.870000,2,75,148
airland12,2,4,1811.870000,2,76,149
airland12,2,4,1811.870000,2,77,151
airland12,2,4,1811.870000,2,78,154
airland12,2,4,1811.870000,2,79,152
airland12,2,4,1811.870000,2,80,157
airland12,2,4,1811.870000,2,81,159
airland12,2,4,1811.870000,2,82,163
airland12,2,4,1811.870000,2,83,167
airland12,2,4,1811.870000,2,84,165
airland12,2,4,1811.870000,2,85,164
airland12,2,4,1811.870000,2,86,169
airland12,2,4,1811.870000,2,87,168
airland12,2,4,1811.870000,2,88,172
airland12,2,4,1811.870000,2,89,173
airland12,2,4,1811.870000,2,90,174
airland12,2,4,1811.870000,2,91,175
airland12,2,4,1811.870000,2,92,178
airland12,2,4,1811.870000,2,93,179
airland12,2,4,1811.870000,2,94,183
airland12,2,4,1811.870000,2,95,182
airland12,2,4,1811.870000,2,96,185
airland12,2,4,1811.870000,2,97,187
airland12,2,4,1811.870000,2,98,189
airland12,2,4,1811.870000,2,99,188
airland12,2,4,1811.870000,2,100,193
airland12,2,4,1811.870000,2,101,192
airland12,2,4,1811.870000,2,102,194
airland12,2,4,1811.870000,2,103,196
airland12,2,4,1811.870000,2,104,199
airland12,2,4,1811.870000,2,105,203
airland12,2,4,1811.870000,2,106,200
airland12,2,4,1811.870000,2,107,201
airland12,2,4,1811.870000,2,108,206
airland12,2,4,1811.870000,2,109,208
airland12,2,4,1811.870000,2,110,209
airland12,2,4,1811.870000,2,111,212
airland12,2,4,1811.870000,2,112,213
airland12,2,4,1811.870000,2,113,218
airland12,2,4,1811.870000,2,114,220
airland12,2,4,1811.870000,2,115,224
airland12,2,4,1811.870000,2,116,225
airland12,2,4,1811.870000,2,117,228
airland12,2,4,1811.870000,2,118,227
airland12,2,4,1811.870000,2,119,229
airland12,2,4,1811.870000,2,120,235
airland12,2,4,1811.870000,2,121,231
airland12,2,4,1811.870000,2,122,234
airland12,2,4,1811.870000,2,123,230
airland12,2,4,1811.870000,2,124,238
airland12,2,4,1811.870000,2,125,240
airland12,2,4,1811.870000,2,126,243
airland12,2,4,1811.870000,2,127,241
airland12,2,4,1811.870000,2,128,248
airland12,2,4,1811.870000,2,129,245
airland12,2,5,1848.460000,1,1,1
airland12,2,5,1848.460000,1,2,5
airland12,2,5,1848.460000,1,3,7
airland12,2,5,1848.460000,1,4,10
airland12,2,5,1848.460000,1,5,12
airland12,2,5,1848.460000,1,6,13
airland12,2,5,1848.460000,1,7,16
airland12,2,5,1848.460000,1,8,15
airland12,2,5,1848.460000,1,9,21
airland12,2,5,1848.460000,1,10,19
airland12,2,5,1848.460000,1,11,24
airland12,2,5,1848.460000,1,12,22
airland12,2,5,1848.460000,1,13,26
airland12,2,5,1848.460000,1,14,28
airland12,2,5,1848.460000,1,15,30
airland12,2,5,1848.460000,1,16,32
airland12,2,5,1848.460000,1,17,31
airland12,2,5,1848.460000,1,18,38
airland12,2,5,1848.460000,1,19,42
airland12,2,5,1848.460000,1,20,44
airland12,2,5,1848.460000,1,21,46
airland12,2,5,1848.460000,1,22,49
airland12,2,5,1848.460000,1,23,50
airland12,2,5,1848.460000,1,24,47
airland12,2,5,1848.460000,1,25,56
airland12,2,5,1848.460000,1,26,60
airland12,2,5,1848.460000,1,27,62
airland12,2,5,1848.460000,1,28,64
airland12,2,5,1848.460000,1,29,67
airland12,2,5,1848.460000,1,30,63
airland12,2,5,1848.460000,1,31,66
airland12,2,5,1848.460000,1,32,71
airland12,2,5,1848.460000,1,33,73
airland12,2,5,1848.460000,1,34,78
airland12,2,5,1848.460000,1,35,75
airland12,2,5,1848.460000,1,36,80
airland12,2,5,1848.460000,1,37,87
airland12,2,5,1848.460000,1,38,84
airland12,2,5,1848.460000,1,39,91
airland12,2,5,1848.460000,1,40,89
airland12,2,5,1848.460000,1,41,93
airland12,2,5,1848.460000,1,42,96
airland12,2,5,1848.460000,1,43,98
airland12,2,5,1848.460000,1,44,94
airland12,2,5,1848.460000,1,45,97
airland12,2,5,1848.460000,1,46,95
airland12,2,5,1848.460000,1,47,102
airland12,2,5,1848.460000,1,48,106
airland12,2,5,1848.460000,1,49,104
airland12,2,5,1848.460000,1,50,109
airland12,2,5,1848.460000,1,51,110
airland12,2,5,1848.460000,1,52,115
airland12,2,5,1848.460000,1,53,112
airland12,2,5,1848.460000,1,54,114
airland12,2,5,1848.460000,1,55,118
airland12,2,5,1848.460000,1,56,120
airland12,2,5,1848.460000,1,57,122
airland12,2,5,1848.460000,1,58,127
airland12,2,5,1848.460000,1,59,126
airland12,2,5,1848.460000,1,60,130
airland12,2,5,1848.460000,1,61,132
airland12,2,5,1848.460000,1,62,135
airland12,2,5,1848.460000,1,63,133
airland12,2,5,1848.460000,1,64,136
airland12,2,5,1848.460000,1,65,141
airland12,2,5,1848.460000,1,66,137
airland12,2,5,1848.460000,1,67,146
airland12,2,5,1848.460000,1,68,147
airland12,2,5,1848.460000,1,69,148
airland12,2,5,1848.460000,1,70,149
airland12,2,5,1848.460000,1,71,151
airland12,2,5,1848.460000,1,72,154
airland12,2,5,1848.460000,1,73,152
airland12,2,5,1848.460000,1,74,157
airland12,2,5,1848.460000,1,75,159
airland12,2,5,1848.460000,1,76,163
airland12,2,5,1848.460000,1,77,167
airland12,2,5,1848.460000,1,78,165
airland12,2,5,1848.460000,1,79,171
airland12,2,5,1848.460000,1,80,168
airland12,2,5,1848.460000,1,81,172
airland12,2,5,1848.460000,1,82,173
airland12,2,5,1848.460000,1,83,174
airland12,2,5,1848.460000,1,84,176
airland12,2,5,1848.460000,1,85,177
airland12,2,5,1848.460000,1,86,181
airland12,2,5,1848.460000,1,87,180
airland12,2,5,1848.460000,1,88,184
airland12,2,5,1848.460000,1,89,186
airland12,2,5,1848.460000,1,90,187
airland12,2,5,1848.460000,1,91,189
airland12,2,5,1848.460000,1,92,188
airland12,2,5,1848.460000,1,93,193
airland12,2,5,1848.460000,1,94,190
airland12,2,5,1848.460000,1,95,197
airland12,2,5,1848.460000,1,96,198
airland12,2,5,1848.460000,1,97,199
airland12,2,5,1848.460000,1,98,202
airland12,2,5,1848.460000,1,99,205
airland12,2,5,1848.460000,1,100,204
airland12,2,5,1848.460000,1,101,208
airland12,2,5,1848.460000,1,102,209
airland12,2,5,1848.460000,1,103,210
airland12,2,5,1848.460000,1,104,211
airland12,2,5,1848.460000,1,105,213
airland12,2,5,1848.460000,1,106,216
airland12,2,5,1848.460000,1,107,215
airland12,2,5,1848.460000,1,108,218
airland12,2,5,1848.460000,1,109,220
airland12,2,5,1848.460000,1,110,221
airland12,2,5,1848.460000,1,111,223
airland12,2,5,1848.460000,1,112,222
airland12,2,5,1848.460000,1,113,229
airland12,2,5,1848.460000,1,114,235
airland12,2,5,1848.460000,1,115,231
airland12,2,5,1848.460000,1,116,234
airland12,2,5,1848.460000,1,117,230
airland12,2,5,1848.460000,1,118,238
airland12,2,5,1848.460000,1,119,240
airland12,2,5,1848.460000,1,120,246
airland12,2,5,1848.460000,1,121,242
airland12,2,5,1848.460000,1,122,248
airland12,2,5,1848.460000,1,123,247
airland12,2,5,1848.460000,1,124,249
airland12,2,5,1848.460000,2,1,0
airland12,2,5,1848.460000,2,2,2
airland12,2,5,1848.460000,2,3,3
airland12,2,5,1848.460000,2,4,4
airland12,2,5,1848.460000,2,5,6
airland12,2,5,1848.460000,2,6,8
airland12,2,5,1848.460000,2,7,9
airland12,2,5,1848.460000,2,8,11
airland12,2,5,1848.460000,2,9,14
airland12,2,5,1848.460000,2,10,17
airland12,2,5,1848.460000,2,11,18
airland12,2,5,1848.460000,2,12,20
airland12,2,5,1848.460000,2,13,23
airland12,2,5,1848.460000,2,14,25
airland12,2,5,1848.460000,2,15,27
airland12,2,5,1848.460000,2,16,29
airland12,2,5,1848.460000,2,17,33
airland12,2,5,1848.460000,2,18,36
airland12,2,5,1848.460000,2,19,35
airland12,2,5,1848.460000,2,20,34
airland12,2,5,1848.460000,2,21,40
airland12,2,5,1848.460000,2,22,37
airland12,2,5,1848.460000,2,23,39
